typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33593","false","-1","N/A",,"false","33593","false",,"false","18710",,"18710","0","true","false",
"C","A","20140101","2014","52","2014","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","771301","false","-1","N/A",,"false","771301","false",,"false",,"467797","467797","0","true","false",
"C","A","20140101","2014","52","2014","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","588.46","false","8","kg","588.46","false","588.46","false","0","false","4605.581",,"4605.581","0","false","true",
"C","A","20140101","2014","52","2014","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250688","false","8","kg","250688","false","250688","false","0","false","1200082","1179391","1200082","0","false","true",
"C","A","20140101","2014","52","2014","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9210858","false","8","kg","9210858","false","9210858","false","0","false",,"30599745","30599745","0","false","true",
"C","A","20140101","2014","52","2014","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71","true","-1","N/A",,"false","71","true",,"false","179",,"179","6","true","false",
"C","A","20140101","2014","52","2014","90","SLB","Solomon Isds","M","Import","0","W00","World","0","W00","World","H2","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","8184.322",,"8184.322","0","false","true",
"C","A","20140101","2014","52","2014","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2824751","false","-1","N/A",,"false","2824751","false",,"false","4074699",,"4074699","0","true","false",
"C","A","20140101","2014","52","2014","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1110001","false","-1","N/A",,"false","1110001","false",,"false",,"2092951","2092951","0","true","false",
"C","A","20140101","2014","52","2014","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","305869.117","true","-1","N/A","0","false","305869.117","true","0","false","571815.97",,"571815.97","6","false","true",
"C","A","20140101","2014","52","2014","104","MMR","Myanmar","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3254.583","true","-1","N/A","0","false","3254.583","true","0","false",,"7174.2","7174.2","6","false","true",
"C","A","20140101","2014","52","2014","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6364356","false","-1","N/A",,"false","6364356","false",,"false","15253000",,"15253000","0","true","false",
"C","A","20140101","2014","52","2014","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1839688","false","-1","N/A",,"false","1839688","false",,"false",,"7843400","7843400","0","true","false",
"C","A","20140101","2014","52","2014","116","KHM","Cambodia","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24708","false","-1","N/A",,"false","24708","false",,"false","177492",,"177492","0","true","false",
"C","A","20140101","2014","52","2014","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34786","false","-1","N/A",,"false","34786","false",,"false","25753",,"25753","0","true","false",
"C","A","20140101","2014","52","2014","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","830533","false","-1","N/A",,"false","830533","false",,"false",,"4203232","4203232","0","true","false",
"C","A","20140101","2014","52","2014","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1073229","false","-1","N/A",,"false","1073229","false",,"false",,"3751557","3751557","0","true","false",
"C","A","20140101","2014","52","2014","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1023","false","-1","N/A",,"false","1023","false",,"false","52684",,"52684","0","true","false",
"C","A","20140101","2014","52","2014","144","LKA","Sri Lanka","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false",,"6","6","0","true","false",
"C","A","20140101","2014","52","2014","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2729.932","true","-1","N/A","0","false","2729.932","true","0","false","6506.649","5640.654","6506.649","6","false","true",
"C","A","20140101","2014","52","2014","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4271643.84","false","8","kg","4271643.84","false","4271643.84","false","0","false","0","15736844.26","15736844.26","0","false","true",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","328998368","false","-1","N/A",,"false","328998368","false",,"false","2413519742",,"2413519742","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13581861","false","-1","N/A",,"false","13581861","false",,"false",,"66264803","66264803","0","true","false",
"C","A","20140101","2014","52","2014","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false",,"3","3","0","true","false",
"C","A","20140101","2014","52","2014","174","COM","Comoros","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","700","false","8","kg","700","false","700","false","0","false","2090.737",,"2090.737","0","false","true",
"C","A","20140101","2014","52","2014","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","-1","N/A",,"false","18","false",,"false","192",,"192","0","true","false",
"C","A","20140101","2014","52","2014","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","19",,"19","0","true","false",
"C","A","20140101","2014","52","2014","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99034","false","-1","N/A",,"false","99034","false",,"false",,"82444","82444","0","true","false",
"C","A","20140101","2014","52","2014","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1116","false","8","kg","1116","false","1116","false","0","false","4672.338",,"4672.338","0","false","true",
"C","A","20140101","2014","52","2014","196","CYP","Cyprus","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","239033","false","8","kg","239033","false","239033","false","0","false",,"196042.907","196042.907","0","false","true",
"C","A","20140101","2014","52","2014","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32972159","false","-1","N/A",,"false","32972159","false",,"false","181423052",,"181423052","0","true","false",
"C","A","20140101","2014","52","2014","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","782007","true","-1","N/A",,"false","782007","true",,"false",,"1228534","1228534","6","true","false",
"C","A","20140101","2014","52","2014","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6626042","true","-1","N/A",,"false","6626042","true",,"false","24896108",,"24896108","6","true","false",
"C","A","20140101","2014","52","2014","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54","false","-1","N/A",,"false","54","false",,"false",,"1083","1083","0","true","false",
"C","A","20140101","2014","52","2014","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","19295.442","15378.926","19295.442","6","false","true",
"C","A","20140101","2014","52","2014","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","59293","false","-1","N/A",,"false","59293","false",,"false","376258",,"376258","0","true","false",
"C","A","20140101","2014","52","2014","231","ETH","Ethiopia","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2150","false","8","kg","2150","false","2150","false","0","false","220.879",,"220.879","0","false","true",
"C","A","20140101","2014","52","2014","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","289781","false","-1","N/A",,"false","289781","false",,"false","1363647",,"1363647","0","true","false",
"C","A","20140101","2014","52","2014","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H4","HS","true","5101","Wool, not carded or combed","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","175","false","-1","N/A",,"false","175","false",,"false",,"1365","1365","0","true","false",
